Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1;1002341;Поступление зарплаты на счет;Ремонт;0;0.59;женский;1;0;высшее;специалист;>250;0;30;34;Торговля;ООО;женат / замужем;1;1;1;1;1;0.017699115;0;1;0;0;0.5;5;5;111;10;1;1;3;81;1;1;0;0;0;0;0
1;1002361;Поступление зарплаты на счет;Обучение;1;0.35;мужской;0;0;высшее;специалист;>250;1;14;28;Торговля;ООО;разведен / разведена;1;0;0;0;0;0;1;1;0;0;0.3333333333;5;7;115;12;3;0;4;48;0;0;0;0;0;0;0
1;1002381;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;менеджер среднего звена;>250;0;49;47;Другое;ОАО;женат / замужем;3;2;2;2;1;0.2818181818;0;1;0;0;0.3076923077;4;9;158;13;2;4;5;74;1;1;0;0;0;0;0
1;1002401;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.52;мужской;0;0;высшее;менеджер среднего звена;< 50;0;52;44;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002421;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.22;мужской;1;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002441;2НДФЛ;Ремонт;1;0.57;женский;0;0;высшее;вспомогательный персонал;>250;3;9;38;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002461;Поступление зарплаты на счет;Ремонт;1;0.27;женский;0;0;среднее-специальное;специалист;>250;0;13;29;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002481;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.39;женский;1;0;высшее;менеджер среднего звена;>250;0;73;44;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002501;Свободная форма с печатью работодателя;Ремонт;1;0.49;женский;1;0;высшее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002521;Поступление зарплаты на счет;Ремонт;0;0.19;мужской;0;0;высшее;специалист;>250;0;23;24;Информационные технологии;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1002541;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;менеджер среднего звена;< 50;1;59;51;Другое;ООО;женат / замужем;1;1;0;0;0;0;1;0;0;0;0.5;1;1;26;2;1;0;41;73;0;0;0;0;0;0;0
1;1002561;Свободная форма с печатью работодателя;Ремонт;0;0.54;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002581;Свободная форма с печатью работодателя;Ремонт;1;0.29;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;6;33;Торговля;ООО;женат / замужем;4;3;2;1;0;0.0839694656;1;0;0;0;0;0;4;120;4;0;0;6;101;1;0;0;0;0;0;0
1;1002601;2НДФЛ;Ремонт;0;0.55;женский;0;0;высшее;вспомогательный персонал;>250;0;68;34;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002621;Форма банка (без печати работодателя);Ремонт;1;0.3;мужской;2;0;высшее;менеджер среднего звена;< 50;0;74;36;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002641;Свободная форма с печатью работодателя;Ремонт;0;0.45;мужской;0;0;высшее;менеджер по продажам;< 50;3;37;30;Торговля;ООО;разведен / разведена;1;1;1;0;0;0.015625;0;1;1;0;0.8;4;1;63;5;2;0;2;22;1;0;0;0;0;0;0
1;1002661;Поступление зарплаты на счет;Ремонт;0;0.37;мужской;0;0;высшее;специалист;>250;0;6;31;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002681;Форма банка (без печати работодателя);Покупка автомобиля;0;0.29;мужской;1;0;среднее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002701;Поступление зарплаты на счет;Ремонт;1;0.32;женский;0;0;среднее;вспомогательный персонал;>250;0;10;23;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;1;0;0;1;1;0;6;1;0;0;5;5;0;0;0;0;0;0;0
1;1002721;2НДФЛ;Другое;1;0.49;мужской;0;0;среднее;вспомогательный персонал;>250;0;26;49;Торговля;ЗАО;женат / замужем;1;0;0;0;0;0.0687830688;0;0;0;0;0.3846153846;5;8;176;13;3;0;6;111;1;0;0;0;0;0;0
1;1002741;Форма банка (без печати работодателя);Ремонт;1;0.36;мужской;0;0;среднее-специальное;рабочий;>250;0;19;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002761;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.25;женский;0;0;среднее-специальное;рабочий;>250;0;255;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002781;Форма банка (без печати работодателя);Покупка автомобиля;0;0.37;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002801;Свободная форма с печатью работодателя;Ремонт;1;0.31;мужской;1;0;высшее;менеджер среднего звена;>250;0;121;49;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002821;Форма банка (без печати работодателя);Ремонт;1;0.58;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;61;46;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002841;Поступление зарплаты на счет;Покупка автомобиля;1;0.59;женский;0;0;высшее;специалист;>250;3;74;46;Торговля;ООО;холост / не замужем;2;2;2;2;1;0.0820895522;1;0;0;0;0.2727272727;4;7;246;11;3;0;23;85;1;0;0;0;1;0;0
1;1002861;Поступление зарплаты на счет;Ремонт;1;0.19;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;>250;0;8;24;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002881;Поступление зарплаты на счет;Покупка бытовой техники;1;0.53;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;7;27;Другое;ООО;женат / замужем;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1;1002901;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;незаконченное высшее;вспомогательный персонал;>250;3;86;27;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002921;Форма банка (без печати работодателя);Другое;1;0.3;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;>250;0;6;30;Торговля;ООО;женат / замужем;0;0;0;0;0;0.1213592233;1;0;0;0;0.3333333333;2;4;181;6;0;1;23;98;1;0;0;0;0;0;0
1;1002941;Форма банка (без печати работодателя);Ремонт;0;0.29;мужской;0;0;второе высшее;менеджер высшего звена;>250;0;150;58;Другое;ООО;женат / замужем;5;4;2;2;2;0.0082644628;1;0;0;0;0.0714285714;1;13;120;14;0;4;11;107;1;0;0;0;0;0;0
1;1002961;Поступление зарплаты на счет;Ремонт;1;0.48;женский;0;0;среднее;вспомогательный персонал;>250;0;17;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002981;2НДФЛ;Ремонт;1;0.35;мужской;1;0;высшее;специалист;>250;1;151;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003001;2НДФЛ;Ремонт;1;0.51;женский;2;0;высшее;специалист;>250;0;72;30;Другое;Иная форма;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.5;1;1;25;2;1;0;28;30;0;0;0;0;0;0;0
1;1003021;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.49;мужской;1;0;среднее-специальное;рабочий;< 50;0;17;35;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003041;Форма банка (без печати работодателя);Отпуск;0;0.18;женский;1;0;высшее;менеджер высшего звена;< 50;0;7;34;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;1;1;0;5;1;1;0;7;7;0;0;0;0;0;0;0
1;1003061;Поступление зарплаты на счет;Ремонт;1;0.38;женский;0;0;высшее;специалист;>250;0;10;28;Информационные технологии;ООО;холост / не замужем;0;0;0;0;0;0;0;1;0;0;1;2;0;17;2;1;0;3;11;0;0;0;0;0;0;0
1;1003081;Поступление зарплаты на счет;Покупка автомобиля;1;0.59;женский;0;0;высшее;специалист;>250;1;47;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003101;Свободная форма с печатью работодателя;Ремонт;1;0.49;женский;0;0;высшее;менеджер среднего звена;>250;0;24;25;Торговля;ЗАО;холост / не замужем;10;10;2;2;1;0;0;3;2;0;0.75;6;2;48;8;3;0;1;71;0;0;0;0;0;0;0
1;1003121;Форма банка (без печати работодателя);Ремонт;1;0.24;мужской;4;0;высшее;менеджер высшего звена;>250;0;20;41;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003141;Форма банка (без печати работодателя);Обучение;1;0.24;мужской;0;0;среднее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003161;Поступление зарплаты на счет;Ремонт;0;0.34;женский;1;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>250;0;37;35;Другое;ЗАО;холост / не замужем;2;2;2;0;0;0;0;0;0;0;1;1;0;19;1;0;0;18;18;0;0;0;0;0;0;0
1;1003181;Поступление зарплаты на счет;Ремонт;1;0.56;женский;1;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003201;Поступление зарплаты на счет;Покупка автомобиля;1;0.3;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;22;49;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003221;Форма банка (без печати работодателя);Ремонт;1;0.26;женский;1;0;высшее;специалист;>250;0;49;35;Торговля;ООО;разведен / разведена;2;1;1;0;0;0.0553191489;0;1;0;0;0.5;4;4;222;8;2;1;4;78;1;1;0;0;0;0;0
1;1003241;Свободная форма с печатью работодателя;Ремонт;1;0.29;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003261;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;0;0;высшее;менеджер среднего звена;< 50;0;49;27;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003281;2НДФЛ;Покупка автомобиля;1;0.35;мужской;0;0;высшее;торговый представитель;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003301;2НДФЛ;Покупка недвижимости/ строительство;1;0.54;мужской;1;0;среднее-специальное;рабочий;>250;1;120;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003321;Форма банка (без печати работодателя);Лечение;1;0.54;женский;1;0;высшее;менеджер высшего звена;< 50;0;40;39;Торговля;ООО;женат / замужем;1;1;0;0;0;0.0774193548;1;0;0;0;0.5;4;4;143;8;3;0;8;81;1;1;1;1;0;0;0
1;1003341;Поступление зарплаты на счет;Отпуск;1;0.46;мужской;1;0;высшее;менеджер среднего звена;>250;0;70;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003361;Форма банка (без печати работодателя);Ремонт;1;0.17;женский;0;0;высшее;специалист;>250;0;9;44;Торговля;ООО;женат / замужем;1;0;0;0;0;0.3142857143;0;0;0;0;0.3333333333;2;1;72;3;1;1;36;57;1;1;1;1;0;0;0
1;1003381;Поступление зарплаты на счет;Отпуск;1;0.12;женский;2;0;высшее;специалист;>250;0;7;39;Другое;ЗАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;2;37;2;0;2;26;38;0;0;0;0;0;0;0
1;1003401;Поступление зарплаты на счет;Отпуск;1;0.4;женский;1;0;высшее;вспомогательный персонал;>250;0;23;38;Торговля;ООО;разведен / разведена;0;0;0;0;0;0.5;0;0;0;0;0;0;1;12;1;0;0;83;83;1;0;0;0;0;0;0
